auroc,aupr,acc,loss,ineff,coverage_mean,ineff_list
0.9632242690409097,0.9723616866964153,0.9323575949367089,0.22098729089845584,1.3964999914169312,0.9903840011358261,1.3885849988460541
0.9642527279812938,0.9744707147654044,0.9316653481012658,0.21470285480535484,1.437600016593933,0.990194999575615,1.3918280029296874
0.9646536682854687,0.975221211116992,0.9314675632911392,0.21388937693230714,1.4182000160217285,0.9902559983730316,1.3829389941692352
0.9574198762915442,0.9683032774677593,0.9372033227848101,0.2101689784587184,1.3667999505996704,0.9902049958705902,1.366969999074936
0.9580595689189998,0.9746655833254974,0.9341376582278481,0.21307453909252264,1.420799970626831,0.99027099609375,1.3935530018806457
0.9615±0.0035,0.973±0.0028,0.9334±0.0024,0.2146±0.004,1.408±0.0273,0.9903±0.0001,1.3848±0.0107
