auroc,aupr,acc,loss,ineff,coverage_mean,ineff_list
0.9689238911290322,0.9777277033320217,0.9159090909090908,0.3393492206931114,1.1322580575942993,0.9549354779720306,1.1950645136833191
0.9867716733870968,0.9917735160382196,0.9127840909090909,0.4617050260305405,1.125806450843811,0.9527741873264313,1.1328709650039672
0.9575592237903227,0.9733861234716141,0.8957386363636364,0.31344990283250806,1.1774193048477173,0.9530967700481415,1.2231290388107299
0.9886126512096773,0.9938999904680386,0.9221590909090909,0.4824907049536705,1.1290322542190552,0.9528387039899826,1.1385483837127686
0.9951285282258064,0.9973980222974133,0.9079545454545455,0.45191635861992835,1.1612902879714966,0.9531612861156463,1.1689032220840454
0.9794+-0.0156,0.9868+-0.0106,0.9109+-0.0099,0.4098+-0.0775,1.1452+-0.0229,0.9534+-0.0009,1.1717+-0.0381
