auroc,aupr,acc,loss,ineff,coverage_mean,ineff_list
0.9318217379139436,0.9438334674002309,0.9369066455696202,0.23276132977084268,1.430999994277954,0.9902860009670258,1.4044869971275329
0.9359738983152467,0.9514183870274122,0.9367088607594937,0.2456202065642876,1.5223000049591064,0.9900500017404557,1.440476005077362
0.9288645642224753,0.9487946704488939,0.9353243670886076,0.24954875822685943,1.4940999746322632,0.9901719969511033,1.4222170031070709
0.9296841147550814,0.9427299848362449,0.9360166139240507,0.23375625285921217,1.522499918937683,0.9903510004281998,1.4640130007266998
0.9396343985450766,0.952594316206584,0.9342365506329114,0.2500164762516565,1.4644999504089355,0.9901759988069534,1.397272995710373
0.9332±0.0045,0.9479±0.0044,0.9358±0.0011,0.2423±0.0085,1.4869±0.0394,0.9902±0.0001,1.4257±0.0272
