auroc,aupr,acc,loss,ineff,coverage_mean,ineff_list
0.9397938655395006,0.9592403159314337,0.93859474522293,0.2287038861281553,1.5367000102996826,0.9902849966287612,1.4278750014305115
0.9398±nan,0.9592±nan,0.9386±nan,0.2287±nan,1.5367±nan,0.9903±nan,1.4279±nan
0.9376072416411854,0.9554135682849904,0.9366042993630573,0.23697315049683973,1.4747999906539917,0.9904229980707169,1.4470530033111573
0.9277771379179407,0.930793792694467,0.9368033439490446,0.23042877407590295,1.4957000017166138,0.9903239989280701,1.4411240029335022
0.9452110768031657,0.9557579766157743,0.9346138535031847,0.23439477734077888,1.4787999391555786,0.9899789983034134,1.4190049958229065
0.9331920698682974,0.9488509745785388,0.9336186305732485,0.25408977588081055,1.5942999124526978,0.9902160024642944,1.5072899973392486
0.9384908247896558,0.9517364944794123,0.9369028662420382,0.2306906798273135,1.529099941253662,0.9902440011501312,1.4735170030593872
0.9365±0.0065,0.9485±0.0103,0.9357±0.0015,0.2373±0.0098,1.5145±0.0495,0.9902±0.0002,1.4576±0.0339
