acc,loss,ineff,coverage_mean,ineff_list
0.9374011075949367,0.180793763338765,1.8181999921798706,0.9902209967374802,1.3176389968395232
0.9378955696202531,0.18013400037454652,1.819000005722046,0.9902879989147186,1.3149530041217803
0.9386867088607594,0.17997801209552378,1.840499997138977,0.9901389992237091,1.3176460087299346
0.9390822784810127,0.17978586812939826,1.8459999561309814,0.9903439992666244,1.318639998435974
0.9388844936708861,0.17705138697277142,1.8715999126434326,0.9902900010347366,1.3036659967899322
0.9384±0.0007,0.1795±0.0014,1.8391±0.0221,0.9903±0.0001,1.3145±0.0062
